date,temp,wind,rain
2016070517,22.6,3.85,2.625
2016070518,22.425,3.55,1.75
2016070519,21.9,3.45,0.875
2016070502,21.325,4.05,1.625
2016070520,21.2,3.4,0.5
2016070521,20.9,2.95,0.125
2016070522,20.35,2.35,0
2016070523,20.05,2.825,0.625
2016070503,21.525,4.65,2.625
2016070504,21.825,5.525,1.125
2016070505,21.925,4.6,0.375
2016070506,21.875,3.925,6.5
2016070507,21.45,5.85,8
2016070508,21.85,4.525,5.875
2016070509,22.025,4.65,14.875
2016070600,19.875,2.375,0
2016070601,19.5,1.825,0.125
2016070610,20.175,1.85,0.125
2016070611,21.4,2.05,0
2016070612,22.525,2.075,0
2016070613,23.55,2.125,0
2016070614,24.025,2.125,0
2016070615,23.875,2.475,0
2016070616,23.55,1.875,0
2016070617,23.95,1.8,0.125
2016070618,23.925,1.75,0.125
2016070619,22.9,1.9,0.5
2016070602,19.425,1.7,0
2016070620,21.425,2.35,0.875
2016070621,20.775,2.025,2
2016070622,20.5,1.85,0.625
2016070623,20.15,1.325,0
2016070603,19.175,1.925,0
2016070604,18.925,1.925,0.125
2016070605,19.025,2,0
2016070606,19.2,1.875,0
2016070607,19.4,1.75,0.625
2016070608,19.375,1.675,0.125
2016070609,19.725,2.3,0
2016070700,19.875,2.125,0.125
2016070701,19.725,2.2,0
2016070710,21.3,1.35,0
2016070711,21.8,2.1,0.125
2016070712,23.55,1.675,0.125
2016070713,24.35,1.525,0
2016070714,25.45,1.525,0
2016070715,25.675,1.775,0
2016070716,25.65,1.15,0
2016070717,25.525,1.55,0
2016070718,25.25,1.575,0
2016070719,24.3,1.15,0
2016070702,19.4,1.4,0
2016070720,22.925,1.325,0
2016070721,22.25,2.35,0
2016070722,21.775,2.4,0
2016070723,21.975,1.225,0
2016070703,19.475,1.45,0
2016070704,19.05,1.75,0
2016070705,19.15,1.675,0
2016070706,19.025,1.65,0
2016070707,19.525,1.575,0
2016070708,20.175,1.225,0
2016070709,20.825,1.275,0
2016070800,21.925,1.225,0
2016070801,21.675,0.975,0
2016070810,26.375,0.925,0
2016070811,27.175,1.4,0
2016070812,28.4,1.125,0
2016070813,28.975,1.475,0
2016070814,29.15,1.925,0
2016070815,29.45,2.525,0
2016070816,28.975,2.275,0
2016070817,28.975,2.375,0
2016070818,28.2,2.3,0
2016070819,27.225,1.7,0
2016070802,21.325,1.325,0
2016070820,25.325,2.2,0
2016070821,24.3,2.075,0
2016070822,23.8,1.775,0
2016070823,23.325,2.1,0
2016070803,21,1.4,0
2016070804,20.65,1.025,0
2016070805,20.325,1.05,0
2016070806,20.3,1.25,0
2016070807,21.2,1.575,0
2016070808,23.425,1.175,0
2016070809,24.95,1.275,0
2016070900,22.95,1.3,0
2016070901,22.85,1.45,0
2016070910,27.35,1.375,0
2016070911,28.625,1.425,0
2016070912,29.075,2.325,0
2016070913,28.875,1.6,0
2016070914,29.775,1.9,0
2016070915,29.975,1.925,0
2016070916,29.55,2.325,0
2016070917,28.875,2.45,0
2016070918,27.625,2.65,0
2016070919,26,2.625,0
2016070902,22.5,1.825,0
2016070920,24.925,1.65,0
2016070921,24.525,1.675,0
2016070922,23.975,1.9,0
2016070923,23.7,1.675,0
2016070903,22.225,1.75,0
2016070904,21.9,1.775,0
2016070905,21.625,1.875,0
2016070906,21.675,1.75,0
2016070907,22.9,1.275,0
2016070908,24.95,0.6,0
2016070909,26.475,0.9,0
2016071000,23.225,1.675,0
2016071001,22.825,1.525,0
2016071010,26.375,1.475,0
2016071011,28.025,1.05,0
2016071012,27.8,1.275,0
2016071013,28.675,1.375,0
2016071014,29.525,1.2,0
2016071015,29.15,1.75,0
2016071016,28.75,1.65,0
2016071017,28.3,1.7,0
2016071018,27.65,1.85,0
2016071019,26.5,1.7,0
2016071002,22.7,1.75,0
2016071020,25.875,1.075,0
2016071021,25.175,1.275,0
2016071022,24.825,1.525,0
2016071023,24.3,1.125,0
2016071003,22.55,1.35,0
2016071004,22.3,1.575,0
2016071005,21.875,2,0
2016071006,21.85,1.725,0
2016071007,22.8,0.975,0
2016071008,23.65,0.9,0
2016071009,24.8,1.2,0
2016071100,23.925,1.525,0
2016071101,23.85,1.075,0
2016071110,27.85,0.95,0
2016071111,28.475,1.05,0
2016071112,29.4,1.2,0
2016071113,30.275,0.975,0
2016071114,31.15,1.225,0
2016071115,30.175,0.725,0
2016071116,28.575,1.2,0.125
2016071117,27.725,1.65,0
2016071118,26.3,2.625,0
2016071119,25.575,2.025,0.375
2016071102,23.55,1.475,0
2016071120,25.1,1.125,0
2016071121,24.825,1.125,0
2016071122,24.275,2.2,0
2016071123,24.275,0.775,0
2016071103,23.475,0.9,0
2016071104,23.1,1.425,0
2016071105,23,1.55,0
2016071106,22.925,1.675,0
2016071107,22.975,1.725,0
2016071108,23.75,1.425,0
2016071109,25.5,1.475,0
2016071200,23.45,2,0.125
2016071201,23.075,1.35,0.5
2016071210,24.075,0.45,0
2016071211,25.05,0.825,0
2016071212,26.325,1.075,0
2016071213,26.425,1.025,0
2016071214,26.575,1.925,0
2016071215,26.025,2.475,0
2016071216,26.25,2.85,0
2016071217,25.675,3.025,0
2016071218,25.425,2.1,0
2016071219,25,1.825,0
2016071202,22.1,1.575,0.5
2016071220,23.525,1.225,0
2016071221,22.675,1.75,0
2016071222,22.825,1.75,0
2016071223,22.425,1.45,0
2016071203,21.8,1.15,0.25
2016071204,21.9,1.625,0
2016071205,21.575,1.425,0.125
2016071206,21.6,1.65,0.25
2016071207,21.325,1.225,0.25
2016071208,21.875,1.75,0
2016071209,23.7,0.925,0
2016071300,22.075,1.725,0
2016071301,21.975,1.4,0
2016071310,24.775,1.075,0
2016071311,25,1.1,0
2016071312,25.225,1.15,0
2016071313,25.35,2.075,0
2016071314,25.85,2.125,0
2016071315,25.925,1.975,0
2016071316,26.4,1.825,0
2016071317,26.425,2.125,0
2016071318,25.7,2.1,0
2016071319,24.85,1.65,0
2016071302,21.675,1.275,0
2016071320,23.825,2.2,0
2016071321,23.075,2.225,0
2016071322,23.025,1.65,0
2016071323,22.875,2.25,0
2016071303,21.55,1.625,0
2016071304,21.375,2.5,0
2016071305,20.85,2.375,0
2016071306,20.725,1.425,0
2016071307,21.275,1.775,0
2016071308,23.6,0.9,0
2016071309,23.375,1.275,0
2016071400,22.25,1.85,0
2016071401,21.825,2.5,0
2016071410,24.075,1.7,0
2016071411,25.45,2.375,0
2016071412,27,1.875,0
2016071413,27.45,1.9,0
2016071414,27.225,1.15,0
2016071415,27.75,1.5,0
2016071416,27.425,1.6,0
2016071417,27.45,1.375,0
2016071418,26.3,1.475,0
2016071419,25.8,1.225,0
2016071402,21.825,2.25,0
2016071420,24.825,1.75,0
2016071421,24.025,2.1,0
2016071422,23.3,2.125,0
2016071423,22.8,1.975,0
2016071403,21.525,1.775,1.375
2016071404,21.65,2.475,0.125
2016071405,21.475,2.275,0
2016071406,21.425,1.95,0
2016071407,21.475,2.25,0
2016071408,21.6,2.2,0
2016071409,22.975,1.925,0
2016071500,22.1,2.175,0
2016071501,22.375,2.975,0
2016071510,24.425,2.85,0
2016071511,25.05,2.775,0
2016071512,25.075,2.3,0
2016071513,25.6,1.85,0
2016071514,25.4,1.15,0
2016071515,25.475,1.1,0
2016071516,25.225,1.1,0
2016071517,24.65,1.325,0
2016071518,24.075,2.075,0
2016071519,23.4,2.2,0
2016071502,22.2,3.1,0
2016071520,22.675,2.375,0
2016071521,22.525,3.65,0
2016071522,22.625,3.125,0
2016071523,21.7,1.575,0
2016071503,21.925,2.875,0
2016071504,21.775,3.825,0
2016071505,22,2.25,0
2016071506,22.175,3.3,0
2016071507,22.3,2.35,0
2016071508,22.8,1.9,0
2016071509,23.575,2.825,0
2016071600,20.65,1.975,1.75
2016071601,20.15,4,0.5
2016071610,19.15,3.35,5.5
2016071611,19.35,4.275,1.625
2016071612,19.575,4.4,1
2016071613,20.025,4.025,0.625
2016071614,19.95,3.35,0.25
2016071615,19.975,2.925,0.375
2016071616,20.15,2.675,0.125
2016071617,20.025,3.65,0.375
2016071618,20.1,3.75,0.25
2016071619,19.975,3.425,1.125
2016071602,19.45,4.8,0.375
2016071620,19.975,3.3,1.25
2016071621,20.1,3.425,0.5
2016071622,20.175,3.5,0.5
2016071623,20.05,4.075,1.25
2016071603,19.15,4.3,0.5
2016071604,18.625,3.525,2.375
2016071605,18.325,3.6,5.25
2016071606,18.425,3.825,3.375
2016071607,18.5,3.9,3.625
2016071608,18.575,3.525,2.625
2016071609,18.775,2.55,6.125
2016071700,20.025,4.425,1.375
2016071701,19.725,3.275,1.75
2016071710,19.725,1.975,0
2016071711,19.7,2.075,0
2016071712,20,2.05,0
2016071713,20.25,2.1,0
2016071714,20.4,2.175,0
2016071715,20.475,2.15,0
2016071716,20.3,1.925,0
2016071717,20.2,2.175,0
2016071718,20.325,2.05,0
2016071719,19.85,2.15,0
2016071702,19.25,4.35,1
2016071720,19.55,2.15,0
2016071721,19.225,2.05,0
2016071722,18.825,2.35,0
2016071723,18.95,1.5,0
2016071703,19.1,3.55,0.125
2016071704,18.975,2.75,0.25
2016071705,18.9,2.6,0.875
2016071706,19,2.3,0.125
2016071707,19,2.75,0.25
2016071708,19.075,2.25,0
2016071709,19.3,2.25,0
2016071800,18.775,2.25,0
2016071801,18.625,1.9,0.125
2016071810,22.1,0.975,0
2016071811,22.65,0.875,0
2016071812,23.5,0.85,0
2016071813,23.725,0.675,0
2016071814,23.8,1,0
2016071815,24.7,0.8,0
2016071816,24.65,1.15,0
2016071817,25.3,1.7,0
2016071818,24.7,1.35,0
2016071819,23.3,1.8,0
2016071802,18.65,1.8,0.125
2016071820,22.025,1.875,0
2016071821,21.475,1.175,0
2016071822,21.025,2,0
2016071823,20.975,1.675,0
2016071803,18.5,1.8,0.125
2016071804,18.25,1.725,0
2016071805,18.375,1.375,0
2016071806,18.45,1.15,0
2016071807,18.875,1.575,0
2016071808,20.225,1.175,0
2016071809,20.925,0.55,0
2016071900,20.45,1.55,0
2016071901,20.05,2.4,0
2016071910,24.825,1.225,0
2016071911,26.1,0.825,0
2016071912,26.85,1.3,0
2016071913,27.55,0.85,0
2016071914,28.225,0.825,0
2016071915,28.25,1.175,0
2016071916,28.825,0.65,0
2016071917,28.65,0.6,0
2016071918,28.2,0.9,0
2016071919,26.4,0.85,0
2016071902,19.825,2.025,0
2016071920,25.05,1.075,0
2016071921,24.425,1.25,0
2016071922,23.975,1.7,0
2016071923,23.45,0.75,0
2016071903,19.65,1.525,0
2016071904,19.7,1.4,0
2016071905,19.425,1.075,0
2016071906,19.375,1.35,0
2016071907,20.35,1.275,0
2016071908,22.175,1.4,0
2016071909,24.075,1.025,0
2016072000,23.1,1.175,0
2016072001,22.725,1.05,0
2016072010,26.1,1.8,0
2016072011,27.95,0.925,0
2016072012,28.2,0.725,0
2016072013,28.2,1.925,0
2016072014,28.8,1.475,0
2016072015,29.4,1.45,0
2016072016,28.45,1.025,0
2016072017,28.475,1.05,0
2016072018,27.875,1.775,0
2016072019,26.975,2,0
2016072002,22.275,1.775,0
2016072020,25.65,2.65,0
2016072021,24.95,1.825,0
2016072022,24.6,1.6,0
2016072023,24.025,1.525,0
2016072003,21.975,2.35,0
2016072004,21.725,1.55,0
2016072005,21.55,2.2,0
2016072006,21.6,1.8,0
2016072007,22.4,2.075,0
2016072008,23.875,2.175,0
2016072009,24.8,2.675,0
2016072100,23.575,1.975,0
2016072101,23,2.025,0
2016072110,25.475,0.95,0
2016072111,25.675,1.2,0
2016072112,26.9,0.8,0
2016072113,27.875,0.9,0
2016072114,27.775,0.75,0
2016072115,27.775,1.6,0
2016072116,28.65,1.175,0
2016072117,28.275,1.45,0
2016072118,27.225,1.375,0
2016072119,26.3,1.975,0
2016072102,23.075,2.4,0
2016072120,25.4,2.2,0
2016072121,24.65,1.875,0
2016072122,24.25,2.225,0
2016072123,23.55,1.425,0
2016072103,22.725,2.95,0
2016072104,22.625,3.275,0
2016072105,22.125,2.975,0
2016072106,22.375,2.65,0
2016072107,22.275,2.25,0
2016072108,23.825,1.85,0
2016072109,24.7,1.025,0
2016072200,24.15,2.15,0
2016072201,23.475,2.1,0
2016072210,27.275,0.875,0
2016072211,28.35,1.325,0
2016072212,29.225,1.25,0
2016072213,29.575,1.225,0
2016072214,30,1.075,0
2016072215,30.325,0.8,0
2016072216,30.9,1.2,0
2016072217,29.35,0.95,0
2016072218,28.875,0.925,0
2016072219,27.575,2,0
2016072202,23.925,2.175,0
2016072220,26.5,1.8,0
2016072221,25.875,1.45,0
2016072222,25.4,0.95,0
2016072223,25.25,1.825,0
2016072203,23.7,2.125,0
2016072204,23.325,1.85,0
2016072205,23.075,1.35,0
2016072206,22.8,1.35,0
2016072207,23.775,1.575,0
2016072208,24.575,1.9,0
2016072209,24.925,1.175,0
2016072300,25.1,1.9,0
2016072301,25.025,1.4,0
2016072310,27,1.25,0
2016072311,27.825,1.475,0
2016072312,28.1,1.6,0
2016072313,28.325,1.6,0
2016072314,28.55,1.7,0
2016072315,28.475,1.65,0
2016072316,28.15,1.05,0
2016072317,28.2,0.975,0
2016072318,27.6,1.475,0
2016072319,26.075,2.5,0
2016072302,24.675,1.325,0
2016072320,25.275,2,0
2016072321,24.875,1.725,0.125
2016072322,24.575,2.125,0.25
2016072323,24.3,2.55,0
2016072303,24.1,1.45,0
2016072304,24.225,0.8,0
2016072305,23.75,1.325,0
2016072306,23.825,2.2,0
2016072307,24.1,2.25,0
2016072308,24.825,0.95,0
2016072309,26.5,1.525,0
2016072400,24.375,2.175,0
2016072401,24.3,2.325,0
2016072410,25.35,2.125,0
2016072411,25.525,2.275,0
2016072412,25.55,2.375,0.125
2016072413,26.35,1.725,0.5
2016072414,26.6,1.275,0
2016072415,26.8,1.275,0
2016072416,26.95,1.625,0
2016072417,27.225,1.05,0
2016072418,27.075,1.1,0
2016072419,26.275,1,0
2016072402,24.4,2.45,0
2016072420,25.4,1.275,0
2016072421,25.25,1.425,0
2016072422,25,1.725,0.125
2016072423,24.875,1.85,0.25
2016072403,24.325,2.65,0
2016072404,24.05,2.05,0
2016072405,23.825,2.025,0.125
2016072406,23.325,3.05,0.875
2016072407,23.675,3.175,0
2016072408,23.9,3.1,0
2016072409,24.7,2.925,0
2016072500,24.7,1.95,0
2016072501,24.525,1.45,0
2016072510,25.7,1.75,0
2016072511,26.35,1.3,0
2016072512,27.2,1.4,0
2016072513,28.4,1.625,0
2016072514,28.75,1.575,0
2016072515,28.1,2.425,0
2016072516,28.25,2.25,0
2016072517,28.075,2,0
2016072518,27.45,1.975,0
2016072519,26.55,2.075,0
2016072502,24.1,1.475,0
2016072520,25.15,2.625,0
2016072521,24.8,2.825,0
2016072522,24.475,3.025,0
2016072523,24.175,2.175,0
2016072503,24.075,1.65,0
2016072504,23.9,1.775,0
2016072505,23.8,1.825,0
2016072506,23.75,2.675,0
2016072507,23.975,2.025,0
2016072508,24.8,2.125,0
2016072509,25.325,1.925,0
2016072600,23.8,2.425,0
2016072601,23.425,2.425,0
2016072610,25.9,2.05,0
2016072611,26.525,2.4,0
2016072612,27.225,2.375,0
2016072613,27.675,2.8,0
2016072614,28.425,2.95,0
2016072615,28.325,2.725,0
2016072616,27.8,2.35,0
2016072617,28.025,2.4,0
2016072618,27.1,1.95,0
2016072619,26.225,2.225,0
2016072602,23.05,2.425,0
2016072620,25.05,2.65,0
2016072621,24.85,2.5,0
2016072622,24.575,2.625,0
2016072623,24.325,2.975,0
2016072603,22.9,2.25,0
2016072604,22.7,1.675,0
2016072605,22.65,1.8,0
2016072606,22.875,1.7,0
2016072607,23.525,2.65,0
2016072608,24.05,2.675,0
2016072609,24.625,3.5,0
2016072700,24.4,2.975,0
2016072701,24.15,2.9,0
2016072710,25.325,4.025,0
2016072711,25.6,4.025,0
2016072712,25.475,3.325,0
2016072713,25.825,3.475,0
2016072714,25.575,3.175,0
2016072715,25.45,3.15,0
2016072716,25.9,3.575,0
2016072717,26.1,3.25,0
2016072718,26.05,3.2,0
2016072719,25.6,3.15,0
2016072702,24.1,3.375,0
2016072720,25.35,2.875,0
2016072721,25.05,2.55,0
2016072722,24.95,3.075,0
2016072723,24.875,3.6,0
2016072703,24.15,3.8,0
2016072704,24.125,3.95,0
2016072705,24.05,3.625,0
2016072706,24.2,3.45,0
2016072707,24.35,3.65,0
2016072708,24.525,3.95,0
2016072709,24.7,3.75,0
2016072800,24.65,3.65,0
2016072801,24.75,3.625,0
2016072810,25.525,2.95,0
2016072811,25.775,3.45,0
2016072812,26.9,2.6,0
2016072813,26.8,3.425,0
2016072814,26.95,3.25,0
2016072815,27.35,2.45,0
2016072816,27.65,2.725,0
2016072817,27.075,2.325,0
2016072818,26.25,1.775,0
2016072819,25.225,2.275,0
2016072802,24.775,3.9,0
2016072820,24.2,3.225,0
2016072821,23.9,3.25,0
2016072822,24.125,2.775,0
2016072823,24,2.4,0
2016072803,24.775,4.325,0
2016072804,24.85,3.7,0.5
2016072805,24.675,3.425,0
2016072806,24.7,3.05,0.125
2016072807,24.725,2.3,0
2016072808,24.825,2.625,0.125
2016072809,25.225,2.425,0
2016072900,23.65,2.1,0
2016072901,23.825,2.05,0
2016072910,23.6,2,0.25
2016072911,23.625,2.775,0
2016072912,23.875,2.325,0.375
2016072913,24.325,2.675,0.5
2016072914,25.75,2.925,0
2016072915,27.1,1.95,0
2016072916,26.875,1.725,0
2016072917,25.9,1.75,0
2016072918,25.95,2.125,0
2016072919,25.65,2.025,0
2016072902,23.525,1.85,0
2016072920,25.15,1.8,0
2016072921,25.125,1.775,0
2016072922,24.875,2.125,0.5
2016072923,24.575,2.275,1
2016072903,23.425,1.725,0.125
2016072904,22.45,1.95,0.625
2016072905,22.425,2.2,0
2016072906,22.675,2.625,0
2016072907,22.525,3.225,8.25
2016072908,22.625,2.5,10.375
2016072909,22.925,2.025,2.625
2016073000,24.425,2.075,1.25
2016073001,24.55,2.275,0.75
2016073010,25.225,1.2,0.125
2016073011,25.65,1.675,0
2016073012,26.6,1.125,0.125
2016073013,28.475,1.5,0
2016073014,29.45,1.45,0
2016073015,29.425,1.725,0
2016073016,29.45,1.4,0
2016073017,29.45,2,0
2016073018,28.225,1.875,0
2016073019,27.15,2.3,0
2016073002,24.625,2.175,2.25
2016073020,25.95,1.575,0
2016073021,25.4,1.4,0
2016073022,25.025,1.075,0
2016073023,24.9,0.7,0
2016073003,24.575,2.1,0.125
2016073004,24.775,1.925,0.25
2016073005,24.675,2.7,0.375
2016073006,24.65,2.05,0
2016073007,24.675,2.05,0
2016073008,24.775,2.425,0
2016073009,25.125,2.3,0.125
2016073100,24.775,0.925,0.25
2016073101,24.575,0.925,0
2016073110,27.25,0.775,0
2016073111,27.9,0.85,0
2016073112,28.9,1.025,0
2016073113,29.975,1.825,0
2016073114,30,2.3,0
2016073115,30.525,2.175,0
2016073116,29.55,2.6,0
2016073117,28.6,2.425,0
2016073118,27.4,2.725,0
2016073119,26.55,2.275,0
2016073102,24.575,1.45,0
2016073120,25.3,2.625,0
2016073121,24.95,1.55,0
2016073122,24.95,1.225,0
2016073123,24.9,0.875,0
2016073103,24.425,1.05,0
2016073104,24.275,0.85,0
2016073105,24.1,0.55,0.5
2016073106,24.025,0.75,0
2016073107,24.65,0.425,0
2016073108,25.45,0.675,0
2016073109,26.425,0.5,0
2016080100,24.275,1,0
2016080101,24.225,0.65,0
2016080110,26.45,1.1,0
2016080111,27.4,0.625,0.125
2016080112,28.075,1.525,0.75
2016080113,28.8,1.525,0
2016080114,29.325,1.175,0
2016080115,29.025,1.475,0
2016080116,28.7,1.575,0
2016080117,28.05,1.8,0
2016080118,26.825,2.35,0
2016080119,25.225,1.3,0
2016080102,24.275,0.725,0
2016080120,24.9,1.475,0
2016080121,24.4,1.4,0
2016080122,23.975,1.65,0
2016080123,23.875,1.125,0
2016080103,24.15,0.675,0
2016080104,23.925,1.1,0
2016080105,23.5,1.125,0
2016080106,23.4,1.05,0
2016080107,23.9,0.95,0
2016080108,24.925,0.8,0
2016080109,26.05,1,0
2016080200,23.825,1.35,0
2016080201,23.775,1.325,0
2016080210,26.35,1.075,0
2016080211,26.85,0.85,0
2016080212,26.8,0.925,0
2016080213,27.375,0.75,0
2016080214,28.4,0.8,0
2016080215,28.1,0.4,0
2016080216,28.2,0.825,0
2016080217,26.475,1.325,0
2016080218,24.775,2.175,7.5
2016080219,24.425,1.975,3.25
2016080202,23.575,1.2,0
2016080220,23.675,3.125,0.125
2016080221,23.925,1.925,0
2016080222,23.825,1.75,0
2016080223,23.6,2.225,0
2016080203,23.625,1.1,0
2016080204,23.225,0.75,0
2016080205,23.35,0.85,0
2016080206,23.325,1,0
2016080207,23.625,1.3,0
2016080208,24.325,1.55,0
2016080209,25.8,1.675,0
2016080300,23.325,2.65,0
2016080301,23.375,2.925,0
2016080310,27.475,0.675,0
2016080311,29.025,0.825,0
2016080312,28.575,1.075,0
2016080313,28.65,0.75,0
2016080314,29.225,1.15,0
2016080315,29.8,1.375,0
2016080316,30.675,1.575,0
2016080317,29.925,1.9,0
2016080318,29.3,1.5,0
2016080319,27.7,1.775,0
2016080302,23.375,1.575,0
2016080320,26.6,1.475,0
2016080321,26.225,1.55,0
2016080322,25.875,1.8,0
2016080323,25.45,1.9,0
2016080303,22.925,2.075,0
2016080304,23.3,1.025,0
2016080305,22.975,1.425,0
2016080306,22.625,0.75,0
2016080307,23.175,0.575,0
2016080308,24.55,1,0
2016080309,26.55,0.95,0
2016080400,25,1.65,0
2016080401,24.55,2.425,0
2016080410,28.025,1.15,0
2016080411,29.55,1.4,0
2016080412,29.675,1.65,0
2016080413,30.575,1.225,0
2016080414,31.025,1.275,0
2016080415,30.85,1.475,0
2016080416,32.125,1.1,0
2016080417,31.525,1.325,0
2016080418,30.925,1.1,0
2016080419,29.125,1.375,0
2016080402,24.375,1.425,0
2016080420,27.725,1.525,0
2016080421,26.975,1.85,0
2016080422,26.65,1.85,0
2016080423,26.375,1.75,0
2016080403,24.325,1.45,0
2016080404,23.9,1.075,0
2016080405,23.775,1.15,0
2016080406,23.8,1.475,0
2016080407,24.6,1.35,0
2016080408,26.05,1.05,0
2016080409,27.675,0.825,0
2016080500,25.875,0.8,0
2016080501,25.475,0.45,0
2016080510,28.95,0.85,0
2016080511,29.95,0.8,0
2016080512,30.825,1.1,0
2016080513,31,1.65,0
2016080514,32.075,1.05,0
2016080515,32.625,1.175,0
2016080516,32.65,1.325,0
2016080517,32.05,1.575,0
2016080518,30.625,1.55,0
2016080519,29.475,1.05,0
2016080502,25.2,1.4,0
2016080520,28.35,1.35,0
2016080521,27.575,1.05,0
2016080522,26.875,1.15,0
2016080523,26.45,1.225,0
2016080503,24.975,1.35,0
2016080504,24.525,1.725,0
2016080505,24.35,1.625,0
2016080506,24,1.825,0
2016080507,24.75,1.1,0
2016080508,26.125,1.1,0
2016080509,27.475,0.725,0
2016080600,26.25,0.65,0
2016080601,25.925,0.85,0
2016080610,30,0.925,0
2016080611,30.75,0.625,0
2016080612,30.775,0.95,0
2016080613,31,1.025,0
2016080614,30.975,1.7,0
2016080615,31.6,2.025,0
2016080616,31.45,1.675,0
2016080617,31.7,1.575,0
2016080618,30.65,1.3,0
2016080619,28.65,2.1,0
2016080602,25.65,1.25,0
2016080620,27.175,2.575,0
2016080621,26.625,2.025,0
2016080622,26.725,1.55,0.125
2016080623,26.225,1.85,0
2016080603,25.2,0.75,0
2016080604,25,0.875,0
2016080605,24.65,0.9,0
2016080606,24.575,1.55,0
2016080607,25.2,0.7,0
2016080608,26.925,0.925,0
2016080609,28.225,0.35,0
2016080700,26.35,1.675,0
2016080701,25.625,1.75,0
2016080710,29.675,1.1,0
2016080711,29.275,1.45,0
2016080712,30.625,1.475,0
2016080713,31.475,1.8,0
2016080714,32.125,2.275,0
2016080715,32.125,2.65,0
2016080716,31.325,2.35,0
2016080717,30.95,2.45,0
2016080718,30.125,2.025,0
2016080719,28.225,2.025,0
2016080702,25.425,1.725,0
2016080720,26.875,1.9,0
2016080721,26.175,1.9,0
2016080722,25.725,1.875,0
2016080723,25.375,2.125,0
2016080703,25.175,1.575,0
2016080704,24.875,1.95,0
2016080705,24.625,2.05,0
2016080706,24.625,1.725,0
2016080707,25.15,0.85,0
2016080708,26.9,0.45,0
2016080709,28.375,0.5,0
2016080800,25.25,1.2,0
2016080801,25,1.15,0
2016080810,29.2,1.55,0
2016080811,30.825,1.25,0
2016080812,30.8,0.9,0
2016080813,30.8,1.35,0
2016080814,31.575,1.7,0
2016080815,31.175,1.975,0
2016080816,31.175,2.625,0
2016080817,30.5,2.8,0
2016080818,29.3,2.275,0
2016080819,28.25,2.15,0
2016080802,24.85,1.5,0
2016080820,27.4,2.3,0
2016080821,26.775,2.3,0
2016080822,26.05,2.675,0
2016080823,25.875,2.35,0
2016080803,24.525,1.7,0
2016080804,24.25,1.9,0
2016080805,24.075,1.975,0
2016080806,23.95,2.275,0
2016080807,24.65,1.9,0
2016080808,26.55,1.35,0
2016080809,28.65,0.85,0
2016080900,25.45,2.7,0
2016080901,25.275,1.95,0
2016080910,27.925,0.725,0
2016080911,28.6,0.65,0
2016080912,29.125,1.025,0
2016080913,30,1.35,0
2016080914,31.05,0.925,0
2016080915,29.075,2.3,2.375
2016080916,29.55,2.075,2
2016080917,29.825,1.325,0
2016080918,28.25,1.7,0
2016080919,28.075,0.95,0
2016080902,24.95,2.8,0
2016080920,27.125,1.075,0
2016080921,26.825,1.45,0
2016080922,26.475,1.75,0
2016080923,25.675,1.6,0
2016080903,24.35,2.55,0
2016080904,24.075,3.075,0
2016080905,23.775,3.2,0
2016080906,23.65,3.275,0
2016080907,24.45,2.475,0
2016080908,25.225,2.225,0
2016080909,27.15,1.25,0
2016081000,25.35,2.25,0
2016081001,25.025,2.2,0
2016081010,25.675,0.975,0
2016081011,28.175,1.3,0
2016081012,29.225,1.475,0
2016081013,30.125,1.95,0
2016081014,30.85,1.95,0
2016081015,31.875,2.075,0
2016081016,31.65,1.975,0
2016081017,31.125,2.15,0
2016081018,29.95,1.9,0
2016081019,28.225,1.925,0
2016081002,24.725,2.4,0
2016081020,27.05,1.4,0
2016081021,26.65,1.1,0
2016081022,25.95,1.35,0
2016081023,25.6,1.825,0
2016081003,24.5,2.55,0
2016081004,24.225,2.025,0
2016081005,23.6,1.825,0
2016081006,23.375,1.85,0
2016081007,23.575,2.05,0
2016081008,24.075,1.35,0
2016081009,25.45,0.825,0
2016081100,25.175,1.25,0
2016081101,24.925,1.9,0
2016081110,29.8,1.625,0
2016081111,29.875,1.475,0
2016081112,30.45,1.275,0
2016081113,31.725,1.325,0
2016081114,31.1,1.625,0
2016081115,32.225,1.8,0
2016081116,32.7,1.35,0
2016081117,32.075,1.875,0
2016081118,31.1,1.925,0
2016081119,29.8,1.65,0
2016081102,24.475,1.975,0
2016081120,28,1.675,0
2016081121,27.125,1.45,0
2016081122,26.875,0.9,0
2016081123,26.2,1.15,0
2016081103,24.15,1.775,0
2016081104,24.1,1.775,0
2016081105,24.05,1.95,0
2016081106,23.975,1.675,0
2016081107,25.05,1.375,0
2016081108,26.55,1,0
2016081109,28.725,1.225,0
2016081200,25.525,1.725,0
2016081201,25.075,1.65,0
2016081210,27.775,0.975,0
2016081211,28.55,1.475,0
2016081212,30.325,1.45,0
2016081213,31.55,1.15,0
2016081214,32.1,1.675,0
2016081215,32.55,1.775,0
2016081216,32.75,1.85,0
2016081217,31.9,2.625,0
2016081218,31,2.125,0
2016081219,29.475,1.825,0
2016081202,24.775,1.3,0
2016081220,27.925,1.575,0
2016081221,27.225,1.5,0
2016081222,26.675,1.125,0
2016081223,26.15,1.05,0
2016081203,24.8,1.35,0
2016081204,24.475,1.325,0
2016081205,24.175,1.475,0
2016081206,24.175,1.5,0
